364,钴矿,Cobalt_Ore.png
365,秘银矿,Mythril_Ore.png
366,精金矿,Adamantite_Ore.png
367,神锤,Pwnhammer.png
368,断钢剑,Excalibur.png
369,圣种,Hallowed_Seeds.png
370,黑檀沙块,Ebonsand_Block.png
371,钴帽,Cobalt_Hat.png
372,钴头盔,Cobalt_Helmet.png
373,钴面具,Cobalt_Mask.png
374,钴胸甲,Cobalt_Breastplate.png
375,钴护腿,Cobalt_Leggings.png
376,秘银兜帽,Mythril_Hood.png
377,秘银头盔,Mythril_Helmet.png
378,秘银帽,Mythril_Hat.png
379,秘银链甲,Mythril_Chainmail.png
380,秘银护胫,Mythril_Greaves.png
381,钴锭,Cobalt_Bar.png
382,秘银锭,Mythril_Bar.png
383,钴链锯,Cobalt_Chainsaw.png
384,秘银链锯,Mythril_Chainsaw.png
385,钴钻头,Cobalt_Drill.png
386,秘银钻头,Mythril_Drill.png
387,精金链锯,Adamantite_Chainsaw.png
388,精金钻头,Adamantite_Drill.png
389,太极连枷,Dao_of_Pow.png
390,秘银长戟,Mythril_Halberd.png
391,精金锭,Adamantite_Bar.png
392,玻璃墙,Glass_Wall.png
393,罗盘,Compass.png
394,潜水装备,Diving_Gear.png
395,全球定位系统,GPS.png
396,黑曜石马掌,Obsidian_Horseshoe.png
397,黑曜石护盾,Obsidian_Shield.png
398,工匠作坊,Tinkerer's_Workshop.png
399,云朵气球,Cloud_in_a_Balloon.png
400,精金头饰,Adamantite_Headgear.png
401,精金头盔,Adamantite_Helmet.png
402,精金面具,Adamantite_Mask.png
403,精金胸甲,Adamantite_Breastplate.png
404,精金护腿,Adamantite_Leggings.png
405,幽灵靴,Spectre_Boots.png
406,精金关刀,Adamantite_Glaive.png
407,工具腰带,Toolbelt.png
408,珍珠沙块,Pearlsand_Block.png
409,珍珠石块,Pearlstone_Block.png
410,挖矿衣,Mining_Shirt.png
411,挖矿裤,Mining_Pants.png
412,珍珠石砖,Pearlstone_Brick.png
413,荧光砖,Iridescent_Brick.png
414,泥石砖,Mudstone_Brick.png
415,钴砖,Cobalt_Brick.png
416,秘银砖,Mythril_Brick.png
417,珍珠石砖墙,Pearlstone_Brick_Wall.png
418,荧光砖墙,Iridescent_Brick_Wall.png
419,泥石砖墙,Mudstone_Brick_Wall.png
420,钴砖墙,Cobalt_Brick_Wall.png
421,秘银砖墙,Mythril_Brick_Wall.png
422,圣水,Holy_Water.png
423,邪水,Unholy_Water.png
424,泥沙块,Silt_Block.png
425,仙灵铃铛,Fairy_Bell.png
426,毁灭刃,Breaker_Blade.png
427,蓝火把,Blue_Torch.png
428,红火把,Red_Torch.png
429,绿火把,Green_Torch.png
430,紫火把,Purple_Torch.png
431,白火把,White_Torch.png
432,黄火把,Yellow_Torch.png
433,恶魔火把,Demon_Torch.png
434,发条式突击步枪,Clockwork_Assault_Rifle.png
435,钴连弩,Cobalt_Repeater.png
436,秘银连弩,Mythril_Repeater.png
437,双钩,Dual_Hook.png
438,星星雕像,Star_Statue.png
439,宝剑雕像,Sword_Statue.png
440,史莱姆雕像,Slime_Statue.png
441,哥布林雕像,Goblin_Statue.png
442,护盾雕像,Shield_Statue.png
443,蝙蝠雕像,Bat_Statue.png
444,金鱼雕像,Fish_Statue.png
445,兔兔雕像,Bunny_Statue.png
446,骷髅雕像,Skeleton_Statue.png
447,死神雕像,Reaper_Statue.png
448,女人雕像,Woman_Statue.png
449,小鬼雕像,Imp_Statue.png
450,石像鬼雕像,Gargoyle_Statue.png
451,幽冥雕像,Gloom_Statue.png
452,黄蜂雕像,Hornet_Statue.png
453,炸弹雕像,Bomb_Statue.png
454,螃蟹雕像,Crab_Statue.png
455,战锤雕像,Hammer_Statue.png
456,药水雕像,Potion_Statue.png
457,长矛雕像,Spear_Statue.png
458,十字架雕像,Cross_Statue.png
459,水母雕像,Jellyfish_Statue.png
460,弓雕像,Bow_Statue.png
461,回旋镖雕像,Boomerang_Statue.png
462,靴子雕像,Boot_Statue.png
463,宝箱雕像,Chest_Statue.png
464,小鸟雕像,Bird_Statue.png
465,战斧雕像,Axe_Statue.png
466,腐化雕像,Corrupt_Statue.png
467,树木雕像,Tree_Statue.png
468,砧雕像,Anvil_Statue.png
469,镐雕像,Pickaxe_Statue.png
470,蘑菇雕像,Mushroom_Statue.png
471,魔眼雕像,Eyeball_Statue.png
472,石柱雕像,Pillar_Statue.png
473,心形雕像,Heart_Statue.png
474,陶罐雕像,Pot_Statue.png
475,向日葵雕像,Sunflower_Statue.png
476,国王雕像,King_Statue.png
477,女王雕像,Queen_Statue.png
478,食人鱼雕像,Piranha_Statue.png
479,板条墙,Planked_Wall.png
480,木梁,Wooden_Beam.png
481,精金连弩,Adamantite_Repeater.png
482,精金剑,Adamantite_Sword.png
483,钴剑,Cobalt_Sword.png
484,秘银剑,Mythril_Sword.png
485,月光护身符,Moon_Charm.png
486,标尺,Ruler.png
487,水晶球,Crystal_Ball.png
488,迪斯科球,Disco_Ball.png
489,巫士徽章,Sorcerer_Emblem.png
490,战士徽章,Warrior_Emblem.png
491,游侠徽章,Ranger_Emblem.png
492,恶魔之翼,Demon_Wings.png
493,天使之翼,Angel_Wings.png
494,魔法竖琴,Magical_Harp.png
495,彩虹魔杖,Rainbow_Rod.png
496,冰雪魔杖,Ice_Rod.png
497,海神贝壳,Neptune's_Shell.png
498,人体模型,Mannequin.png
499,强效治疗药水,Greater_Healing_Potion.png
500,强效魔力药水,Greater_Mana_Potion.png
501,妖精尘,Pixie_Dust.png
502,水晶碎块,Crystal_Shard.png
503,小丑帽,Clown_Hat.png
504,小丑衣,Clown_Shirt.png
505,小丑裤,Clown_Pants.png
506,火焰喷射器,Flamethrower.png
507,铃铛,Bell.png
508,竖琴,Harp.png
509,红扳手,Red_Wrench.png
510,钢丝钳,Wire_Cutter.png
511,通电石块,Active_Stone_Block.png
512,未通电石块,Inactive_Stone_Block.png
513,控制杆,Lever.png
514,激光步枪,Laser_Rifle.png
515,水晶子弹,Crystal_Bullet.png
516,圣箭,Holy_Arrow.png
517,魔法飞刀,Magic_Dagger.png
518,水晶风暴,Crystal_Storm.png
519,诅咒焰,Cursed_Flames.png
520,光明之魂,Soul_of_Light.png
521,暗影之魂,Soul_of_Night.png
522,诅咒焰,Cursed_Flame.png
523,诅咒火把,Cursed_Torch.png
524,精金熔炉,Adamantite_Forge.png
525,秘银砧,Mythril_Anvil.png
526,独角兽角,Unicorn_Horn.png
527,暗黑碎块,Dark_Shard.png
528,光明碎块,Light_Shard.png
529,红压力板,Red_Pressure_Plate.png
530,电线,Wire.png
531,魔法书,Spell_Tome.png
532,星星斗篷,Star_Cloak.png
533,巨兽鲨,Megashark.png
534,霰弹枪,Shotgun.png
535,点金石,Philosopher's_Stone.png
536,泰坦手套,Titan_Glove.png
537,钴剃刀,Cobalt_Naginata.png
538,开关,Switch.png
539,飞镖机关,Dart_Trap.png
540,巨石,Boulder.png
541,绿压力板,Green_Pressure_Plate.png
542,灰压力板,Gray_Pressure_Plate.png
543,棕压力板,Brown_Pressure_Plate.png
544,机械魔眼,Mechanical_Eye.png
545,诅咒箭,Cursed_Arrow.png
546,诅咒弹,Cursed_Bullet.png
547,恐惧之魂,Soul_of_Fright.png
548,力量之魂,Soul_of_Might.png
549,视域之魂,Soul_of_Sight.png
550,永恒之枪,Gungnir.png
551,神圣板甲,Hallowed_Plate_Mail.png
552,神圣护胫,Hallowed_Greaves.png
553,神圣头盔,Hallowed_Helmet.png
554,十字项链,Cross_Necklace.png
555,魔力花,Mana_Flower.png
556,机械蠕虫,Mechanical_Worm.png
557,机械骷髅头,Mechanical_Skull.png
558,神圣头饰,Hallowed_Headgear.png
559,神圣面具,Hallowed_Mask.png
560,史莱姆王冠,Slime_Crown.png
561,光辉飞盘,Light_Disc.png
562,八音盒（人间日）,Music_Box_(Overworld_Day).png
563,八音盒（恐惧）,Music_Box_(Eerie).png
564,八音盒（暗夜）,Music_Box_(Night).png
565,八音盒（标题）,Music_Box_(Title).png
566,八音盒（地下）,Music_Box_(Underground).png
567,八音盒(Boss_1),Music_Box_(Boss_1).png
568,八音盒（丛林）,Music_Box_(Jungle).png
569,八音盒（腐化之地）,Music_Box_(Corruption).png
570,八音盒（地下腐化之地）,Music_Box_(Underground_Corruption).png
571,八音盒（神圣之地）,Music_Box_(The_Hallow).png
572,八音盒(Boss_2(,Music_Box_(Boss_2).png
573,八音盒（地下神圣之地）,Music_Box_(Underground_Hallow).png
574,八音盒(Boss_3),Music_Box_(Boss_3).png
575,飞翔之魂,Soul_of_Flight.png
576,八音盒,Music_Box.png
577,魔矿砖,Demonite_Brick.png
578,神圣连弩,Hallowed_Repeater.png
579,斧钻,Drax.png
580,炸药,Explosives.png
581,入水泵,Inlet_Pump.png
582,出水泵,Outlet_Pump.png
583,1秒计时器,1_Second_Timer.png
584,3秒计时器,3_Second_Timer.png
585,5秒计时器,5_Second_Timer.png
586,糖棒块,Candy_Cane_Block.png
587,糖棒墙,Candy_Cane_Wall.png
588,圣诞帽,Santa_Hat.png
589,圣诞衣,Santa_Shirt.png
590,圣诞裤,Santa_Pants.png
591,绿糖棒块,Green_Candy_Cane_Block.png
592,绿糖棒墙,Green_Candy_Cane_Wall.png
593,雪块,Snow_Block.png
594,雪砖,Snow_Brick.png
595,雪砖墙,Snow_Brick_Wall.png
596,蓝灯,Blue_Light.png
597,红灯,Red_Light.png
598,绿灯,Green_Light.png
599,蓝礼物,Blue_Present.png
600,绿礼物,Green_Present.png
601,黄礼物,Yellow_Present.png
602,水晶雪球,Snow_Globe.png
603,胡萝卜,Carrot.png
604,精金梁,Adamantite_Beam.png
605,精金梁墙,Adamantite_Beam_Wall.png
606,魔矿砖墙,Demonite_Brick_Wall.png
607,沙岩砖,Sandstone_Brick.png
608,沙岩砖墙,Sandstone_Brick_Wall.png
609,黑檀石砖,Ebonstone_Brick.png
610,黑檀石砖墙,Ebonstone_Brick_Wall.png
611,红泥灰,Red_Stucco.png
612,黄泥灰,Yellow_Stucco.png
613,绿泥灰,Green_Stucco.png
614,灰泥灰,Gray_Stucco.png
615,红泥灰墙,Red_Stucco_Wall.png
616,黄泥灰墙,Yellow_Stucco_Wall.png
617,绿泥灰墙,Green_Stucco_Wall.png
618,灰泥灰墙,Gray_Stucco_Wall.png
619,乌木,Ebonwood.png
620,红木,Rich_Mahogany.png
621,珍珠木,Pearlwood.png
622,乌木墙,Ebonwood_Wall.png
623,红木墙,Rich_Mahogany_Wall.png
624,珍珠木墙,Pearlwood_Wall.png
625,乌木箱,Ebonwood_Chest.png
626,红木箱,Rich_Mahogany_Chest.png
627,珍珠木箱,Pearlwood_Chest.png
628,乌木椅,Ebonwood_Chair.png
629,红木椅,Rich_Mahogany_Chair.png
630,珍珠木椅,Pearlwood_Chair.png
631,乌木平台,Ebonwood_Platform.png
632,红木平台,Rich_Mahogany_Platform.png
633,珍珠木平台,Pearlwood_Platform.png
634,骨头平台,Bone_Platform.png
635,乌木工作台,Ebonwood_Work_Bench.png
636,红木工作台,Rich_Mahogany_Work_Bench.png
637,珍珠木工作台,Pearlwood_Work_Bench.png
638,乌木桌,Ebonwood_Table.png
639,红木桌,Rich_Mahogany_Table.png
640,珍珠木桌,Pearlwood_Table.png
641,乌木钢琴,Ebonwood_Piano.png
642,红木钢琴,Rich_Mahogany_Piano.png
643,珍珠木钢琴,Pearlwood_Piano.png
644,乌木床,Ebonwood_Bed.png
645,红木床,Rich_Mahogany_Bed.png
646,珍珠木床,Pearlwood_Bed.png
647,乌木梳妆台,Ebonwood_Dresser.png
648,红木梳妆台,Rich_Mahogany_Dresser.png
649,珍珠木梳妆台,Pearlwood_Dresser.png
650,乌木门,Ebonwood_Door.png
651,红木门,Rich_Mahogany_Door.png
652,珍珠木门,Pearlwood_Door.png
653,乌木剑,Ebonwood_Sword.png
654,乌木锤,Ebonwood_Hammer.png
655,乌木弓,Ebonwood_Bow.png
656,红木剑,Rich_Mahogany_Sword.png
657,红木锤,Rich_Mahogany_Hammer.png
658,红木弓,Rich_Mahogany_Bow.png
659,珍珠木剑,Pearlwood_Sword.png
660,珍珠木锤,Pearlwood_Hammer.png
661,珍珠木弓,Pearlwood_Bow.png
662,彩虹砖,Rainbow_Brick.png
663,彩虹砖墙,Rainbow_Brick_Wall.png
664,冰雪块,Ice_Block.png
665,Red的翅膀,Red's_Wings.png
666,Red的头盔,Red's_Helmet.png
667,Red的胸甲,Red's_Breastplate.png
668,Red的护腿,Red's_Leggings.png
669,鱼,Fish.png
670,冰雪回旋镖,Ice_Boomerang.png
671,钥匙剑,Keybrand.png
672,短弯刀,Cutlass.png
673,针叶木工作台,Boreal_Wood_Work_Bench.png
674,原版断钢剑,True_Excalibur.png
675,原版永夜刃,True_Night's_Edge.png
676,霜印剑,Frostbrand.png
677,针叶木桌,Boreal_Wood_Table.png
678,红药水,Red_Potion.png
679,战术霰弹枪,Tactical_Shotgun.png
680,常春藤箱,Ivy_Chest.png
681,冰雪箱,Ice_Chest.png
682,骸骨弓,Marrow.png
683,邪恶三叉戟,Unholy_Trident.png
684,寒霜头盔,Frost_Helmet.png
685,寒霜胸甲,Frost_Breastplate.png
686,寒霜护腿,Frost_Leggings.png
687,锡头盔,Tin_Helmet.png
688,锡链甲,Tin_Chainmail.png
689,锡护胫,Tin_Greaves.png
690,铅头盔,Lead_Helmet.png
691,铅链甲,Lead_Chainmail.png
692,铅护胫,Lead_Greaves.png
693,钨头盔,Tungsten_Helmet.png
694,钨链甲,Tungsten_Chainmail.png
695,钨护胫,Tungsten_Greaves.png
696,铂金头盔,Platinum_Helmet.png
697,铂金链甲,Platinum_Chainmail.png
698,铂金护胫,Platinum_Greaves.png
699,锡矿,Tin_Ore.png
700,铅矿,Lead_Ore.png
701,钨矿,Tungsten_Ore.png
702,铂金矿,Platinum_Ore.png
703,锡锭,Tin_Bar.png
704,铅锭,Lead_Bar.png
705,钨锭,Tungsten_Bar.png
706,铂金锭,Platinum_Bar.png
707,锡表,Tin_Watch.png
708,钨表,Tungsten_Watch.png
709,铂金表,Platinum_Watch.png
710,锡吊灯,Tin_Chandelier.png
711,钨吊灯,Tungsten_Chandelier.png
712,铂金吊灯,Platinum_Chandelier.png
713,铂金蜡烛,Platinum_Candle.png
714,铂金烛台,Platinum_Candelabra.png
715,铂金冠,Platinum_Crown.png
716,铅砧,Lead_Anvil.png
717,锡砖,Tin_Brick.png
718,钨砖,Tungsten_Brick.png
719,铂金砖,Platinum_Brick.png
720,锡砖墙,Tin_Brick_Wall.png
